Feature,Data_Type,Category,Sub_Category,TCGA-23-1021,TCGA-23-1022,TCGA-23-1023,TCGA-23-1024,TCGA-23-1026,TCGA-23-1027,TCGA-23-1028,TCGA-23-1029,TCGA-23-1030,TCGA-23-1031,TCGA-23-1032,TCGA-23-1107,TCGA-23-1109,TCGA-23-1110,TCGA-23-1111,TCGA-23-1113,TCGA-23-1114,TCGA-23-1116,TCGA-23-1117,TCGA-23-1118,TCGA-23-1119,TCGA-23-1120,TCGA-23-1121,TCGA-23-1122,TCGA-23-1123,TCGA-23-1809,TCGA-23-2072,TCGA-23-2077,TCGA-23-2078,TCGA-23-2079,TCGA-23-2081,TCGA-23-2084,TCGA-23-2641,TCGA-23-2643,TCGA-23-2645,TCGA-23-2647,TCGA-23-2649,TCGA-25-1312,TCGA-25-1313,TCGA-25-1314,TCGA-25-1315,TCGA-25-1316,TCGA-25-1317,TCGA-25-1318,TCGA-25-1319,TCGA-25-1320,TCGA-25-1321,TCGA-25-1322,TCGA-25-1323,TCGA-25-1324,TCGA-25-1325,TCGA-25-1326,TCGA-25-1328,TCGA-25-1329,TCGA-25-1623,TCGA-25-1625,TCGA-25-1626,TCGA-25-1627,TCGA-25-1630,TCGA-25-1631,TCGA-25-1632,TCGA-25-1634,TCGA-25-1635,TCGA-25-1870,TCGA-25-1871,TCGA-25-1877,TCGA-25-1878,TCGA-25-2042,TCGA-25-2390,TCGA-25-2391,TCGA-25-2392,TCGA-25-2393,TCGA-25-2396,TCGA-25-2397,TCGA-25-2399,TCGA-25-2400,TCGA-25-2401,TCGA-25-2404,TCGA-25-2408,TCGA-25-2409,TCGA-3P-A9WA,TCGA-42-2582,TCGA-42-2587,TCGA-42-2588,TCGA-42-2589,TCGA-42-2590,TCGA-42-2591,TCGA-42-2593,TCGA-57-1582,TCGA-57-1583,TCGA-57-1585,TCGA-57-1586,TCGA-57-1992,TCGA-57-1993,TCGA-57-1994,TCGA-59-A5PD,TCGA-5X-AA5U,TCGA-OY-A56P,TCGA-OY-A56Q,TCGA-WR-A838
median_NE_F10,num,Nuclear,Nuclear,0.535509509,0.562924003,0.476972618,0.480260509,0.149912425,-0.05281173,0.469082436,0.493395397,0.537858843,0.530752652,0.741146229,0.498295196,0.555866829,0.643163566,0.550684716,0.384333643,0.725335906,0.644083124,0.671041449,0.505971427,0.520979077,0.409495643,0.425786875,0.653497339,0.614470576,0.394392068,0.616546693,0.153525576,0.306987696,0.188157853,0.565092335,0.355098712,0.486357997,0.415998096,0.485070946,0.568153887,0.349963771,0.728670633,0.329364852,0.266547289,0.514851074,0.490661821,1.056017672,0.435483518,0.566970253,0.477432012,0.54666784,0.53659165,0.714923394,0.724545601,0.418776996,0.46453733,0.720369506,1.028070502,0.62606046,0.901761525,0.855331922,0.497602736,0.583731188,0.481641998,0.579554095,0.476830134,0.673300886,0.746754398,0.871688624,1.142377957,0.573644881,0.512953468,1.478174394,0.385130729,0.868899161,0.812951751,0.671861637,0.779000614,0.743820157,0.744108161,0.559578056,0.810065845,1.051274006,0.587269688,0.74299418,0.418478584,0.476563116,0.450880888,0.706696373,0.575906738,0.591970791,0.556708377,0.477349166,0.376661388,0.423219096,0.45874631,0.277691523,0.386691989,0.625081974,0.416466594,0.511046355,0.12263497,0.251636498,0.487802356
mean_NE_F10,num,Nuclear,Nuclear,0.532833134,0.581058232,0.480852897,0.489381101,0.120037521,-0.068175538,0.490799347,0.477712074,0.525761162,0.55709416,0.737845881,0.512593588,0.604843844,0.673088162,0.55915154,0.374878393,0.769302105,0.619548025,0.692143227,0.560582883,0.532615896,0.412150964,0.443879084,0.668206572,0.617039968,0.395086214,0.624903207,0.165696082,0.30022054,0.14243721,0.594564467,0.348727735,0.473707687,0.385304917,0.453299425,0.568522738,0.32578881,0.710896091,0.357638965,0.301241884,0.567708944,0.524538541,1.0812107,0.49744805,0.644173536,0.557861744,0.596046248,0.603732703,0.74542651,0.858284647,0.465366365,0.545709878,0.807479911,1.101846574,0.739568181,1.003782415,0.906630147,0.555705498,0.714411395,0.495641257,0.632151437,0.559685851,0.773253343,0.852334202,0.95932719,1.240982008,0.659835309,0.568942438,1.510544355,0.401935396,0.917487996,0.915121473,0.751744405,0.861534253,0.801423839,0.834407166,0.668761171,0.91038696,1.091162273,0.61761261,0.771188046,0.433191259,0.512755133,0.481467972,0.726452859,0.602372682,0.625120378,0.597838719,0.548997285,0.421472609,0.442369881,0.495706746,0.335757389,0.434664484,0.698423545,0.433184132,0.563736174,0.150092763,0.248866978,0.579167392
75thPercentile_NE_F10,num,Nuclear,Nuclear,0.765209324,0.840823978,0.802948218,0.736338618,0.484148207,0.324761888,0.719468856,0.752753621,0.813553525,0.767356014,0.969247017,0.760117661,0.822623474,0.91387399,0.81834329,0.637345808,1.037056971,0.942027784,0.962685086,0.919383943,0.791057288,0.672061675,0.739039239,0.904766253,0.844899063,0.681910401,0.921026219,0.513632115,0.628452452,0.467609834,0.884470418,0.627051127,0.719922869,0.662853177,0.762101702,0.783242196,0.630450887,1.13877855,0.537528471,0.515573687,0.777642896,0.703919288,1.440694304,0.839982065,1.071936747,0.809938188,0.916009626,0.838603198,1.145099587,1.257688382,0.801063516,0.816769465,1.111446359,1.536998714,1.143606133,1.352957753,1.339112741,0.787710603,0.976765505,0.700738607,0.846006902,0.918277784,1.106948998,1.118977223,1.358281375,1.639124734,0.914108458,0.778114755,1.957365692,0.614600982,1.295247552,1.194206303,0.969697116,1.124797949,1.071816861,1.105255014,1.045417039,1.135801728,1.437907009,0.84917806,0.997535976,0.712719101,0.766963005,0.735790074,0.951641395,0.845192966,0.859177754,0.859208287,0.783490571,0.613727428,0.603125588,0.682469449,0.508302687,0.633059329,0.970989064,0.662319623,0.887170559,0.456396701,0.487831317,0.841987699
90thPercentile_NE_F10,num,Nuclear,Nuclear,0.992192928,1.113948899,1.131334576,0.989305901,0.775315983,0.634597599,0.972708397,1.005448862,1.058817172,1.032919724,1.177613984,1.023307403,1.130967889,1.203324745,1.079634387,0.864261978,1.393655205,1.22392921,1.236480645,1.280601475,1.06749174,0.91625634,1.075291874,1.148392335,1.065934421,0.962162673,1.208005777,0.865481903,0.928425274,0.704832696,1.239526187,0.876388467,0.938000048,0.887017312,1.037867177,0.989747419,0.870388128,1.474406571,0.791649231,0.799504853,1.102426489,0.947785662,1.787780018,1.218685741,1.532801141,1.242887716,1.309282038,1.21672193,1.539408123,1.784616912,1.226329388,1.265284744,1.585591209,1.982750966,1.683672354,1.842773675,1.773330004,1.171673425,1.561979918,0.956106239,1.183202635,1.348629514,1.547340929,1.603592139,1.812236885,2.152432785,1.345841725,1.116601236,2.395771115,0.845678892,1.750412021,1.656275183,1.403908155,1.555305053,1.436888194,1.557538173,1.561257222,1.593186691,1.800515447,1.12309689,1.269368737,1.035229491,1.07861311,1.054064988,1.190237664,1.116322828,1.153376842,1.175691562,1.136256511,0.900997542,0.790196319,0.936392115,0.851991061,0.908426006,1.384633238,0.929004784,1.322622907,0.835803128,0.712277737,1.313944125
95thPercentile_NE_F10,num,Nuclear,Nuclear,1.141894137,1.292952438,1.351567892,1.175674172,0.961609292,0.827738705,1.158937225,1.175140729,1.217336176,1.242618643,1.315101581,1.248839323,1.370932995,1.409224467,1.285449008,1.028582133,1.673171395,1.447376935,1.431788998,1.736149848,1.266412274,1.080254384,1.33346329,1.313470107,1.223075067,1.169875759,1.396213948,1.150299318,1.148491453,0.839836872,1.492152077,1.077760424,1.09165016,1.036738963,1.226771367,1.136770518,1.041102351,1.657754858,1.023822398,1.029799559,1.364176127,1.171517328,1.98220399,1.457321909,1.779620559,1.563797668,1.55205506,1.481753316,1.755435852,2.05024683,1.488506748,1.536398124,1.834026208,2.231770148,1.99229019,2.121394369,2.026406297,1.452806245,1.856290674,1.118128972,1.430864888,1.593659788,1.823891187,1.927551968,2.061297613,2.416890116,1.645103031,1.385023458,2.638581732,1.04918279,2.035903591,1.948166152,1.707545083,1.847245943,1.686299375,1.825897751,1.85849314,1.955480023,2.040777595,1.325590173,1.464292871,1.265289372,1.307086494,1.30035299,1.357626768,1.314499487,1.363289168,1.393849616,1.397714016,1.125620406,0.940278863,1.132330774,1.125820735,1.115421385,1.718336611,1.139185621,1.587516519,1.149607526,0.860723062,1.703403133
99thPercentile_NE_F10,num,Nuclear,Nuclear,1.486036449,1.729886886,1.894942682,1.717792693,1.360107061,1.265920141,1.582417568,1.528898039,1.635433947,1.826197637,1.647344453,1.874476386,1.986863821,2.008627535,1.858495019,1.450636942,2.365014992,1.992026305,1.974810244,2.304389999,1.839363001,1.472607961,1.949182544,1.737887318,1.593742933,1.696947228,1.789446476,1.795695237,1.755172574,1.130198006,2.02023059,1.601513522,1.404267325,1.494019227,1.715423846,1.556857892,1.427952881,2.031803156,1.438223745,1.576652321,1.881509834,1.75028126,2.318571656,1.855646969,2.23685441,2.10579911,1.99685102,2.012929497,2.151861456,2.48676288,1.984421909,2.031539008,2.290847453,2.675617425,2.59098181,2.662227858,2.495037036,1.999414328,2.341250168,1.59430458,1.948779471,2.010942201,2.313520513,2.449839631,2.479276809,2.930883901,2.173661055,1.97608978,3.148533569,1.603997942,2.609992082,2.482452923,2.288108796,2.344822993,2.143988218,2.262073581,2.385148569,2.560727991,2.446320139,1.818651698,1.904935523,1.77417113,1.841893524,1.798128621,1.763821415,1.747514903,1.791942373,1.897313215,1.940941662,1.577517864,1.386032226,1.605556167,1.608373853,1.535091428,2.420856034,1.710024963,2.074590816,1.773269503,1.165819415,2.465976022
maximum_NE_F10,num,Nuclear,Nuclear,2.710050606,3.20264497,3.118331873,2.924354954,3.809444903,2.394755165,2.799695881,3.199673939,3.186292751,3.584176854,3.126529748,3.933037788,3.662980518,4.031782412,3.474752994,3.360632029,3.626887598,3.759099118,4.245075957,2.731842758,3.073523871,2.890274695,3.090916779,3.501461681,2.927285561,3.228967055,3.374753293,3.680164193,3.575431357,2.204436417,3.511542053,3.075740004,2.604525827,2.668881965,3.086684487,3.379745699,2.911297147,3.032044653,2.312055047,2.708066495,3.176332187,3.306996301,3.754769911,2.649758631,4.164206994,3.107607519,3.062580207,2.964068566,3.173472117,3.673577818,2.89027207,2.786843291,3.374311149,3.577083737,3.981852327,4.049444315,3.518000714,3.407643537,3.061531166,2.289626685,3.486452479,2.794909468,3.934111994,3.784534772,3.333816459,4.148969441,3.65617865,3.635954694,3.858332993,2.889447487,3.725731731,3.430371706,3.606497339,3.632531858,3.12673887,3.35744618,3.315988728,3.503625774,3.393675093,2.891469164,3.265475966,3.995135695,3.5571243,3.112740455,2.717169763,2.951048015,2.809749649,3.95890769,3.135162493,2.278394394,2.493486213,2.544321586,2.566557216,2.538501533,4.220667027,2.762695892,3.366280523,3.133952445,2.675815617,3.800927392
entropy_NE_F10,num,Nuclear,Nuclear,5.307955149,5.534861054,5.561775016,5.390464198,5.400563402,5.181062526,5.282307824,5.122256604,5.56602921,5.40210464,5.402403923,5.405529206,5.739431414,5.512344861,5.311897634,5.497474171,5.399492679,5.334420803,5.40979208,3.296136022,5.474981837,5.496917383,4.337203157,5.431941142,5.537320835,5.234813117,5.517869618,5.367911586,5.530745788,5.460622069,5.454727046,5.353927644,5.440798065,5.232823021,5.365937952,5.274701472,5.232975532,5.084239853,4.140096865,5.138800479,5.33253132,5.627674606,5.089560504,4.340445356,4.895245561,5.253149614,4.954997711,4.933079356,4.812488691,5.08743773,5.253278481,4.744222352,4.503609468,5.30808548,4.98130558,5.244188859,5.169487843,5.24822531,4.925020815,4.035993707,5.52588594,4.891341896,5.259220957,5.133199981,5.132218924,5.182527812,5.122792687,5.275713954,4.375689565,5.26196756,5.226199475,4.866327995,5.45454148,5.345917541,5.150163227,5.156847187,5.281900281,5.333594208,4.753048894,5.169602219,5.40984294,5.565420728,5.374772963,5.353188141,5.49934389,5.418915766,5.420644086,5.504668929,5.258341701,5.169652839,4.988590757,5.121993258,5.478608437,4.91967904,5.335467094,5.53989326,5.358758254,5.241038249,5.429428075,5.521733818
minimum_NE_F11,num,Nuclear,Nuclear,-1.417171223,-1.182942253,-1.124644625,-1.466441462,-1.19120334,-1.327154818,-1.357346592,-1.348859713,-1.214876276,-1.214309667,-1.424535195,-1.25895915,-1.089526589,-1.475868579,-1.238540955,-1.428595176,-1.539826711,-1.267228839,-1.094343454,-0.731539696,-1.217367928,-1.511367598,-1.377476271,-1.487156672,-1.378040354,-1.416296344,-1.200709669,-1.244442171,-1.308364891,-1.222221165,-1.237302409,-1.22151791,-1.410166566,-1.227197487,-1.484638139,-1.198408644,-1.443412263,-1.331387353,-1.151684257,-1.152087316,-1.273057662,-1.41568309,-1.309338182,-1.158798409,-1.37338226,-1.365202237,-1.377231109,-1.441924985,-1.153345099,-1.137728033,-1.214388536,-1.302524152,-1.509345395,-1.31371625,-1.20980719,-1.330208865,-1.210106476,-1.269211428,-1.341143599,-1.386703792,-1.339521103,-1.305089316,-1.294872528,-1.458507958,-1.313097514,-1.212381294,-1.331512298,-1.634575635,-1.01490087,-1.376474762,-1.440535338,-1.256230881,-1.456922921,-1.509032123,-1.522955464,-1.335332093,-1.377418425,-1.558595198,-1.455297608,-1.558699911,-1.379693132,-1.40874619,-1.183852323,-1.231942701,-1.146776557,-1.522965933,-0.957139287,-1.336603657,-1.266312807,-1.39322583,-1.366204556,-1.273000408,-1.089278967,-1.41245216,-1.141760364,-1.450316926,-1.485050765,-1.098528863,-0.983392935,-1.306504293
1thPercentile_NE_F11,num,Nuclear,Nuclear,-0.922289888,-0.582571424,-0.475584828,-0.865780127,-0.584114695,-0.627580052,-0.579612813,-0.908077744,-0.603177389,-0.677411904,-0.786609669,-0.680449435,-0.535605874,-0.636834217,-0.749875517,-0.868491908,-0.685863248,-0.699214699,-0.581426946,-0.540708677,-0.641510537,-0.806756484,-0.56334299,-0.816497801,-0.693487051,-0.728773168,-0.613052076,-0.5439045,-0.515157162,-0.65867973,-0.633836922,-0.604278584,-0.928513262,-0.726954176,-0.811028011,-0.802768625,-0.857977704,-0.723975934,-0.968002105,-0.80923846,-0.938238933,-0.932832787,-0.64095505,-0.925264288,-0.8610253,-0.93562491,-0.693709555,-1.020383629,-0.78476887,-0.726977266,-0.835066251,-1.033376389,-0.872176544,-0.722228602,-0.862277931,-0.774959973,-0.8114755,-0.77017029,-1.027346871,-1.107891515,-0.796088442,-0.918132118,-0.870705922,-1.081660582,-0.77855835,-0.67822191,-0.991929139,-1.005250992,-0.531497102,-0.887609992,-0.784705086,-0.944601592,-0.814122925,-0.808899698,-1.195064755,-0.828792495,-0.648637137,-1.091046702,-0.775395544,-1.174593647,-0.754800861,-0.673629077,-0.722430049,-0.65662472,-0.516620934,-0.548673487,-0.517414535,-0.722023636,-0.404890451,-1.033071231,-0.979525926,-0.728336766,-0.608256369,-0.567872515,-0.706929807,-0.898791403,-0.689784585,-0.534144716,-0.405365493,-0.551027756
5thPercentile_NE_F11,num,Nuclear,Nuclear,-0.671896871,-0.321645697,-0.189615235,-0.628770539,-0.27415644,-0.315223549,-0.260406686,-0.608606577,-0.346528889,-0.413170744,-0.515973893,-0.45800121,-0.284173118,-0.359721856,-0.44462267,-0.623696034,-0.396828136,-0.349292726,-0.285088543,-0.336883824,-0.387394519,-0.571612241,-0.296085936,-0.544501117,-0.452272302,-0.456587025,-0.348377932,-0.265507187,-0.237700207,-0.40433173,-0.327013232,-0.346806916,-0.674749796,-0.47739328,-0.439565727,-0.495029747,-0.499472752,-0.409591319,-0.7610597,-0.608920092,-0.725282705,-0.729596319,-0.302574737,-0.672457023,-0.580787253,-0.728458595,-0.440375709,-0.822836645,-0.5597326,-0.484443485,-0.555877212,-0.826697204,-0.617387546,-0.424277698,-0.604049076,-0.464018977,-0.526062489,-0.507610402,-0.822639753,-0.900420814,-0.559602881,-0.695967835,-0.620690409,-0.780778276,-0.510987467,-0.325271097,-0.752974553,-0.753733277,-0.077948062,-0.627304368,-0.389231394,-0.68475009,-0.559156242,-0.544055613,-0.847328439,-0.563192998,-0.360710905,-0.770718708,-0.427944921,-0.879897954,-0.475194229,-0.390175334,-0.468434426,-0.395545514,-0.240362414,-0.249677434,-0.243548722,-0.465244406,-0.174257059,-0.764033744,-0.738235749,-0.468446146,-0.394463276,-0.367074436,-0.433135081,-0.651846172,-0.420034312,-0.254860511,-0.143850695,-0.272038295
10thPercentile_NE_F11,num,Nuclear,Nuclear,-0.526709079,-0.167146552,-0.018963478,-0.475576613,-0.091853712,-0.139339523,-0.099333142,-0.444985601,-0.18720867,-0.261973403,-0.354128313,-0.313772771,-0.142474905,-0.191542715,-0.276089437,-0.481276792,-0.221011972,-0.124003335,-0.115715158,-0.209302722,-0.228791735,-0.430940041,-0.125138322,-0.392820944,-0.308747724,-0.310978502,-0.183503632,-0.109154939,-0.071686568,-0.250132114,-0.148886051,-0.201369023,-0.517689713,-0.333712087,-0.22379203,-0.342347544,-0.316446751,-0.207641289,-0.636039668,-0.50056953,-0.599296511,-0.606312654,-0.084400326,-0.539712894,-0.40859762,-0.600856134,-0.307800566,-0.685971874,-0.412494051,-0.329151362,-0.405783534,-0.681813455,-0.460511635,-0.23311305,-0.441212061,-0.280008784,-0.356609611,-0.355216581,-0.704841108,-0.771583162,-0.416481075,-0.561863097,-0.454438434,-0.60996781,-0.320549747,-0.093318244,-0.613849816,-0.61272155,0.266523414,-0.473588804,-0.164593406,-0.515535526,-0.406725708,-0.390747847,-0.636714433,-0.411105952,-0.202958812,-0.593690303,-0.211284797,-0.713177934,-0.318823523,-0.237931722,-0.318420642,-0.240480824,-0.074483157,-0.075926904,-0.070317811,-0.30527646,-0.034479662,-0.597800726,-0.604726626,-0.339538179,-0.280179257,-0.245157811,-0.266338733,-0.515800523,-0.249779167,-0.097032809,-0.005118151,-0.113346278
25thPercentile_NE_F11,num,Nuclear,Nuclear,-0.227967213,0.130657877,0.325841146,-0.185630505,0.261808321,0.187820982,0.197695207,-0.147910625,0.109555914,0.029028487,-0.044668556,-0.033577358,0.149845627,0.138031398,0.047339645,-0.200332588,0.125707012,0.242592676,0.220749865,0.11060669,0.078975761,-0.158048612,0.199947555,-0.104644339,-0.044450676,-0.015614042,0.150917438,0.206399722,0.242141633,0.037164778,0.203114736,0.080730131,-0.24235738,-0.050613898,0.137384465,-0.046315541,0.00529769,0.195355824,-0.413770335,-0.300317799,-0.34659416,-0.384839842,0.404231426,-0.289307058,-0.052371178,-0.339616869,-0.032051722,-0.426091478,-0.077820759,0.017761445,-0.114938419,-0.424584646,-0.121210611,0.220352404,-0.121967729,0.111510646,0.022463856,-0.084276477,-0.442366029,-0.532781988,-0.140469553,-0.292214142,-0.116106242,-0.23890655,0.093092423,0.464350968,-0.319992496,-0.359558326,1.046216878,-0.200563654,0.270700561,-0.180629555,-0.117389967,-0.07584259,-0.190048049,-0.086674062,0.088452687,-0.225727217,0.242376251,-0.412847379,-0.001487966,0.05655789,-0.026903573,0.061191676,0.231473142,0.244805994,0.260823512,0.011328623,0.228137066,-0.301096653,-0.353437996,-0.115941933,-0.063708489,-0.009753066,0.0648081,-0.266116639,0.077787871,0.198573141,0.254352884,0.197754797
median_NE_F11,num,Nuclear,Nuclear,0.182171174,0.558867061,0.823829794,0.218406568,0.757884693,0.63309915,0.599581586,0.246155353,0.506268686,0.433464294,0.371434873,0.378639009,0.597851207,0.616523308,0.486189085,0.176458457,0.672016274,0.738559162,0.693195008,0.657686976,0.492846868,0.226046471,0.679020186,0.322797897,0.333800794,0.391166732,0.640351954,0.69207394,0.675228881,0.432733475,0.72689242,0.471900479,0.134918643,0.35504743,0.624918663,0.352807454,0.42342657,0.837394939,-0.143775738,-0.025669644,0.012340453,-0.070677649,1.246514824,0.10457005,0.527296649,0.067819688,0.42399518,0.003361592,0.540080702,0.685549841,0.323058169,-0.04050963,0.39440643,1.18393102,0.467206532,0.872295566,0.746637781,0.317044829,0.037465139,-0.174952494,0.274204639,0.185123966,0.488509841,0.325056107,0.859249328,1.531491355,0.13742405,-0.003522346,2.439238744,0.155188043,1.004019895,0.422972015,0.338235005,0.440853593,0.448168593,0.474018011,0.575311472,0.346735253,1.038857366,0.021934991,0.449101438,0.461720769,0.378343228,0.46958513,0.667608365,0.693024222,0.720656176,0.487286541,0.632290702,0.085109011,-0.046885417,0.198428594,0.22675759,0.336128404,0.582959072,0.061207531,0.600922979,0.60620344,0.600595249,0.68073689
mean_NE_F11,num,Nuclear,Nuclear,0.369038264,0.808232067,1.134439952,0.480561251,0.956428297,0.804320606,0.818884266,0.42143741,0.710478857,0.718945526,0.552859776,0.687306507,0.976991052,0.973564734,0.752355304,0.35497766,1.137404762,1.037753381,1.006633537,1.145298624,0.752980644,0.406320853,0.992800443,0.575640098,0.526605071,0.632381392,0.90791407,1.011765428,0.904157832,0.57025892,1.098837685,0.691466944,0.271842252,0.543528349,0.845976257,0.524630514,0.584605585,1.102612537,0.023063619,0.139872716,0.287872618,0.142608058,1.618610774,0.405975276,0.97498873,0.444668773,0.787685826,0.330317749,0.945653084,1.328945883,0.654016599,0.338462827,0.879966739,1.806809065,1.142852531,1.475165579,1.308950284,0.640117571,0.602364208,0.001199611,0.593447157,0.588782579,0.994768144,0.920928934,1.445397243,2.295882237,0.58121622,0.316589356,3.105455014,0.316588863,1.552209002,0.994506759,0.81291917,0.917945812,0.793306749,0.923771475,1.074866473,0.896568722,1.467660544,0.260176868,0.722345675,0.72633715,0.64114665,0.742119254,0.88870306,0.949088882,1.008488338,0.801991095,0.997614526,0.307715099,0.09293647,0.44405361,0.460982549,0.580537857,1.118640018,0.24155923,0.989138117,0.851222837,0.718703285,1.268340056
75thPercentile_NE_F11,num,Nuclear,Nuclear,0.724960045,1.17183381,1.543167661,0.80510774,1.416622204,1.244917099,1.161711809,0.756692466,1.043261182,1.021038881,0.920690782,0.980417914,1.300714585,1.310111647,1.098489311,0.670171647,1.53328911,1.462412331,1.39022251,1.656585057,1.062231363,0.742250204,1.316533899,0.936247695,0.855428543,0.966223526,1.333307518,1.402977425,1.255796988,0.957660729,1.540252119,1.019143232,0.614830527,0.882790493,1.252173515,0.853998835,0.971455297,1.729668525,0.263638723,0.352182034,0.568909774,0.360072382,2.460201935,0.772789881,1.554959845,0.766794418,1.21065744,0.670101991,1.591315824,2.058495503,1.038602015,0.676390038,1.363576514,2.786425238,1.724264655,2.227941114,2.077074636,0.947424235,0.996399345,0.250293266,0.911950841,1.059971249,1.612868504,1.450089727,2.290956305,3.382801508,0.960233445,0.570032773,4.436438186,0.611988955,2.224768626,1.582212795,1.170410418,1.383584319,1.382747063,1.462887336,1.5007913,1.335990668,2.206494605,0.638993015,1.12010124,1.061408398,0.959958596,1.060691769,1.257565198,1.329021207,1.405402775,1.199638008,1.364173189,0.62794592,0.330769808,0.707279994,0.687015016,0.886011927,1.484997452,0.51117812,1.443323112,1.176515958,1.037170379,1.553237322
90thPercentile_NE_F11,num,Nuclear,Nuclear,1.441553358,2.00483098,2.565271022,1.614257069,2.234273928,1.936395843,1.938682093,1.432688074,1.747487536,1.900366784,1.620625745,1.903302118,2.413721015,2.430430868,1.971225447,1.320339193,2.967121004,2.447310582,2.380450654,3.3205536,1.904186927,1.404205368,2.438711135,1.771335272,1.514424516,1.760104241,2.259220514,2.423746973,2.016751952,1.566804012,2.738632766,1.730708552,1.193412065,1.593876454,2.103710629,1.490400579,1.627475784,2.778104355,0.805173244,0.922774203,1.467099285,1.045125581,3.847004318,1.769651252,2.941673457,1.941593031,2.41233822,1.725886975,2.888920322,3.985568388,2.135406652,1.867392105,2.934116514,4.726199785,3.627982873,4.094024839,3.808729142,2.003973137,2.803838145,0.90425233,1.951716029,2.306396118,3.128343846,3.250454613,4.0315397,5.791234168,2.413454842,1.633999266,6.84376643,1.20322836,3.89090632,3.309871431,2.641368626,2.838902291,2.648368765,2.911566682,3.078602282,3.027233741,3.676089137,1.469010426,2.056522467,1.945855169,1.832269431,2.005496848,2.083086862,2.221470492,2.420946934,2.202175386,2.468253295,1.490711959,0.872053364,1.525936186,1.468619416,1.685371155,3.043862859,1.142969628,2.726481544,1.972595535,1.553297957,3.24656741
95thPercentile_NE_F11,num,Nuclear,Nuclear,2.028799252,2.7223691,3.483558419,2.414578232,2.811891466,2.445627902,2.615486991,2.059267207,2.36915846,2.778824729,2.191113827,2.756752756,3.550844964,3.522752683,2.775768087,1.90690841,4.308280259,3.341875652,3.222007636,4.549407094,2.695860704,1.941220835,3.417743445,2.470563663,2.123444936,2.498011101,3.021892003,3.316817702,2.698890637,1.992939477,3.817399683,2.413139902,1.648642097,2.176276056,2.8431817,2.055834981,2.157379396,3.483672153,1.390094175,1.44841384,2.312942889,1.753898576,4.751888874,2.622916305,4.029416491,2.993329505,3.269591226,2.680311834,3.740623603,5.192515182,3.132151661,2.800096341,4.003047018,6.109402004,5.125960185,5.382802931,4.931328003,2.916097142,4.070050946,1.578188156,2.906957911,3.255207824,4.258409272,4.617532281,5.284947842,7.420332336,3.528822938,2.601191695,8.586825318,1.752334784,5.372119801,4.602234407,4.040180012,4.040594842,3.645741178,3.933993444,4.247407635,4.55034542,4.82637135,2.13907057,2.821931317,2.749188763,2.672859535,2.895913921,2.785825241,3.036502847,3.287027599,3.100077145,3.437555361,2.199711793,1.430272541,2.242154404,2.174002518,2.386256947,4.596223903,1.732520951,3.790017347,2.714238038,1.955495607,5.202936334
99thPercentile_NE_F11,num,Nuclear,Nuclear,3.722670621,5.134978445,6.180585659,5.118368858,4.305605002,3.733255332,4.597744126,3.624937356,4.509602581,5.484046984,3.807296158,5.78064129,6.870929358,6.830682345,5.659414405,3.623971642,8.295624314,6.385322941,6.30522536,7.638083483,5.507049794,3.597887213,6.233012702,4.704487966,3.91224963,4.961027487,5.224946162,6.034591093,5.308701007,3.040470845,6.607722326,4.564003461,2.997778318,4.010882637,4.956023778,4.14656885,3.642948936,5.245683348,2.694126041,3.04764238,4.399802297,3.966862833,6.840042652,4.226256219,6.334130708,5.469041752,5.307288005,5.259585951,5.589465899,7.7607041,5.224426176,4.99097259,6.40154537,9.265933916,8.828938882,8.579203388,7.649737527,5.316684133,6.797998907,3.690802685,5.290725838,5.392793346,6.927137568,7.987933443,7.926830393,11.06864447,5.994351112,4.801352066,12.20742498,3.594125152,8.924189564,7.494081886,6.831683816,6.778907718,5.950497222,6.362680551,6.996386327,8.47382931,7.632069774,4.201573768,5.040245205,4.932214673,5.08466324,5.094384869,4.722976889,5.124962293,5.367564834,5.72202742,5.694577461,3.759816416,3.065260392,4.034804886,4.000452389,3.96806514,8.660545063,3.627720049,6.42252026,5.252971223,3.089773283,9.330700192
